0,447172,0
1,448890,0
2,447726,0
3,453858,0
4,457926,0
5,459714,0
6,456423,0
7,457849,0
8,456225,0
9,457973,0
10,457617,0
11,456338,0
12,460396,0
13,455865,0
14,459775,0
15,456177,0
16,455314,0
17,458386,0
18,461486,0
19,455742,0
20,468464,0
21,458202,0
22,459973,0
23,471771,0
24,468880,0
25,469890,0
26,472512,0
27,481122,0
28,465718,0
29,467666,0
30,458724,0
31,461093,0
32,472608,0
33,479615,0
34,461332,0
35,465953,0
36,471515,0
37,474661,0
38,468480,0
39,463368,0
40,461471,0
41,455308,0
42,463146,0
43,456404,0
44,446925,0
45,457105,0
46,455111,0
47,470726,0
48,473485,0
49,473403,0
50,468983,0
51,469260,0
52,471543,0
53,470955,0
54,479990,0
55,482068,0
56,473493,0
57,478439,0
58,444834,0
59,463018,0
60,470165,0
61,473875,0
62,474907,0
63,480569,0
64,462109,0
65,481551,0
66,477929,0
67,462381,0
68,458998,0
69,454563,0
70,462283,0
71,469185,0
72,455506,0
73,463134,0
74,477832,0
75,469743,0
76,478324,0
77,485867,0
78,474330,0
79,489373,0
80,462717,0
81,465032,0
82,464130,0
83,458144,0
84,465576,0
85,462076,0
86,445698,0
87,449897,0
88,463158,0
89,469565,0
90,467249,0
91,461806,0
92,458295,0
93,474989,0
94,474982,0
95,453738,0
96,448675,0
97,459621,0
98,452536,0
99,451393,0
100,451551,0
101,454349,0
102,456346,0
103,452133,0
104,458039,0
105,453257,0
106,458710,0
107,454411,0
108,453260,0
109,450296,0
110,454257,0
111,447627,0
112,454303,0
113,450479,0
114,454972,0
115,454471,0
116,454616,0
117,456186,0
118,455418,0
119,457573,0
120,600643,0
