0,73008,65133
1,68470,70376
2,72241,67948
3,130887,61443
4,118511,93404
5,227562,1473614
6,147347,118545
7,183168,79689
8,166262,107289
9,194969,77167
10,203276,62566
11,187172,59723
12,149921,65250
13,192205,87556
14,177596,63760
15,187909,70608
16,158283,68472
17,147700,111113
18,136456,80358
19,145291,80677
20,133853,62130
21,101020,49014
22,131763,73588
23,91935,93318
24,141254,77335
25,128859,78989
26,170631,74582
27,136015,59673
28,168056,135977
29,157528,1886671
30,189099,69587
31,154702,72770
32,180311,83052
33,154415,71820
34,157422,52896
35,157986,57435
36,166132,76601
37,156291,59309
38,80384,117858
39,163555,109136
40,189819,123896
41,173619,61822
42,128240,134968
43,143258,123730
44,131125,117808
45,140886,94234
46,200258,110899
47,163334,97916
48,98007,64919
49,145384,93869
50,143410,116929
51,163587,129018
52,148001,70727
53,136203,88718
54,179248,72249
55,200054,68769
56,188566,101413
57,196261,65460
58,187663,81980
59,171919,66802
60,128333,72954
61,206047,82503
62,181011,73170
63,72596,70118
64,73890,59957
65,70339,67493
66,77052,65019
67,72910,64859
68,73579,64321
69,74434,63130
70,77138,63565
71,75220,66518
72,80880,63526
73,77344,67168
74,74058,72412
75,75379,68176
76,73447,69607
77,68525,68160
78,70161,65636
79,73946,63392
80,75961,66974
81,75129,66458
82,72970,68865
83,66391,72222
84,70083,66030
85,69508,67240
86,69925,64351
87,67878,70361
88,69374,64348
89,69767,66506
90,69845,66046
91,71034,64847
92,76340,61167
93,72139,74855
94,69588,68234
95,69243,66474
96,66719,71082
97,69772,65957
98,73923,61938
99,73019,66550
100,76050,61418
101,79152,61437
102,73177,68398
103,78312,65373
104,76993,64039
105,74019,65317
106,72324,66945
107,73871,66499
108,76496,63982
109,70390,74756
110,78068,63067
111,71612,73230
112,74155,68335
113,74297,71495
114,76695,59400
115,74694,67285
116,74691,64688
117,71406,69822
118,73563,70012
119,71482,69677
120,139981,32032
