0,152907,130911
1,173845,106495
2,136179,95397
3,161370,93330
4,140135,104228
5,129275,127441
6,155365,111747
7,148890,116960
8,182902,107701
9,125393,144384
10,142465,166508
11,167258,85656
12,149809,102005
13,185837,125168
14,166422,121056
15,160885,84418
16,102810,121760
17,155996,108998
18,177087,112265
19,145735,91583
20,146240,122894
21,155977,208271
22,170643,96235
23,191026,74680
24,151207,50968
25,181773,80902
26,161050,97723
27,202959,71186
28,136288,45456
29,196211,59500
30,178156,53697
31,152638,129992
32,178307,46706
33,198256,44530
34,199398,67922
35,192882,62395
36,197680,57274
37,159109,81872
38,150167,80513
39,198723,70258
40,217142,2131071
41,195310,1859382
42,139283,42139
43,187227,72678
44,166218,79314
45,187747,132345
46,165084,42356
47,206775,52146
48,224797,55570
49,150383,63380
50,190280,155433
51,182005,46638
52,180223,78684
53,157319,67044
54,209839,57076
55,168778,48720
56,188029,73251
57,218530,68036
58,181711,46922
59,172284,88032
60,206983,49417
61,176249,49681
62,168226,105433
63,130784,72793
64,131608,80752
65,148784,73839
66,126638,84781
67,135413,74304
68,137050,79776
69,129922,90401
70,133687,79688
71,151262,79759
72,138448,80669
73,104767,79698
74,163853,73621
75,129329,88343
76,124133,78814
77,140532,112332
78,150958,79759
79,132578,71482
80,144917,87484
81,172496,75817
82,138922,78747
83,143629,67584
84,139775,74113
85,131714,71323
86,146453,83059
87,153332,96313
88,125395,72505
89,152568,73669
90,137366,73816
91,128017,81129
92,132258,81389
93,126229,85338
94,148348,72813
95,116108,86809
96,148587,84979
97,139614,104631
98,152844,83022
99,76371,66811
100,77908,61716
101,76035,66784
102,74483,65839
103,82235,67394
104,81909,63592
105,93440,68567
106,143873,72992
107,144598,70472
108,139760,73541
109,144721,77939
110,147777,72480
111,142246,74948
112,142921,84024
113,150044,78664
114,162581,75763
115,147168,63991
116,130643,81718
117,107822,75191
118,142704,89263
119,152947,75034
120,78158,21235
