0,104148,0
1,104074,0
2,104675,0
3,104086,0
4,104236,0
5,104121,0
6,104030,0
7,103974,0
8,104096,0
9,104146,0
10,104029,0
11,104104,0
12,104118,0
13,104118,0
14,104000,0
15,104072,0
16,103941,0
17,104003,0
18,99251,0
19,74104,0
20,50713,0
21,50692,0
22,50641,0
23,78935,0
24,50715,0
25,50667,0
26,50688,0
27,50742,0
28,50698,0
29,50679,0
30,50694,0
31,50646,0
32,50722,0
33,50710,0
34,50726,0
35,50601,0
36,50701,0
37,50604,0
38,50671,0
39,50724,0
40,50696,0
41,50672,0
42,50701,0
43,50644,0
44,50698,0
45,50577,0
46,50772,0
47,50691,0
48,50705,0
49,50615,0
50,50738,0
51,51040,0
52,50695,0
53,81373,0
54,82469,0
55,82329,0
56,82407,0
57,63936,0
58,50590,0
59,50749,0
60,50695,0
61,50746,0
62,50679,0
63,50724,0
64,77203,0
65,82411,0
66,82399,0
67,82416,0
68,82329,0
69,82430,0
70,82409,0
71,82338,0
72,82772,0
73,50644,0
74,50700,0
75,76153,0
76,76238,0
77,50703,0
78,50673,0
79,50686,0
80,100875,0
81,104056,0
82,104063,0
83,103994,0
84,104014,0
85,103547,0
86,104014,0
87,103958,0
88,104019,0
89,104091,0
90,103952,0
91,104074,0
92,104066,0
93,104176,0
94,104102,0
95,104051,0
96,103949,0
97,104080,0
98,103966,0
99,103903,0
100,104009,0
101,103937,0
102,103986,0
103,103947,0
104,104027,0
105,103984,0
106,103983,0
107,104561,0
108,104037,0
109,103954,0
110,103999,0
111,104070,0
112,103513,0
113,103925,0
114,104063,0
115,103997,0
116,103996,0
117,104069,0
118,103940,0
119,104079,0
120,95599,0
