2, 573352, 1, 1048576, 0
4, 363955, 1, 1048576, 0
7, 514725, 1, 1048576, 0
10, 360487, 1, 1048576, 0
12, 475423, 1, 1048576, 0
15, 378035, 1, 1048576, 0
17, 463175, 1, 1048576, 0
20, 371326, 1, 1048576, 0
22, 562654, 1, 1048576, 0
25, 340040, 1, 1048576, 0
27, 543939, 1, 1048576, 0
30, 353119, 1, 1048576, 0
33, 350474, 1, 1048576, 0
35, 522353, 1, 1048576, 0
38, 352185, 1, 1048576, 0
40, 517848, 1, 1048576, 0
43, 358892, 1, 1048576, 0
45, 482524, 1, 1048576, 0
48, 364475, 1, 1048576, 0
50, 550109, 1, 1048576, 0
53, 337384, 1, 1048576, 0
55, 560386, 1, 1048576, 0
58, 346818, 1, 1048576, 0
60, 543496, 1, 1048576, 0
63, 337674, 1, 1048576, 0
66, 358038, 1, 1048576, 0
68, 479730, 1, 1048576, 0
71, 382221, 1, 1048576, 0
73, 490359, 1, 1048576, 0
76, 347776, 1, 1048576, 0
78, 585884, 1, 1048576, 0
81, 341684, 1, 1048576, 0
84, 485701, 1, 1048576, 0
86, 386426, 1, 1048576, 0
88, 502150, 1, 1048576, 0
92, 330576, 1, 1048576, 0
94, 565237, 1, 1048576, 0
97, 355673, 1, 1048576, 0
99, 524484, 1, 1048576, 0
102, 347603, 1, 1048576, 0
104, 491466, 1, 1048576, 0
107, 341819, 1, 1048576, 0
109, 604372, 1, 1048576, 0
112, 352882, 1, 1048576, 0
115, 346730, 1, 1048576, 0
117, 533134, 1, 1048576, 0
120, 346305, 1, 1048576, 0
122, 505986, 1, 1048576, 0
125, 347785, 1, 1048576, 0
127, 580837, 1, 1048576, 0
130, 330693, 1, 1048576, 0
132, 572043, 1, 1048576, 0
135, 348075, 1, 1048576, 0
137, 518757, 1, 1048576, 0
140, 353353, 1, 1048576, 0
142, 539545, 1, 1048576, 0
145, 328388, 1, 1048576, 0
147, 579678, 1, 1048576, 0
150, 356752, 1, 1048576, 0
152, 485606, 1, 1048576, 0
155, 374781, 1, 1048576, 0
158, 348653, 1, 1048576, 0
