2, 434557, 1, 1048576, 0
5, 434375, 1, 1048576, 0
7, 453374, 1, 1048576, 0
10, 314803, 1, 1048576, 0
13, 442553, 1, 1048576, 0
15, 431789, 1, 1048576, 0
18, 441691, 1, 1048576, 0
20, 440690, 1, 1048576, 0
23, 451380, 1, 1048576, 0
25, 459804, 1, 1048576, 0
28, 313663, 1, 1048576, 0
31, 437479, 1, 1048576, 0
33, 435511, 1, 1048576, 0
36, 431748, 1, 1048576, 0
38, 461915, 1, 1048576, 0
40, 448040, 1, 1048576, 0
43, 450716, 1, 1048576, 0
46, 301782, 1, 1048576, 0
49, 449783, 1, 1048576, 0
51, 435414, 1, 1048576, 0
54, 459316, 1, 1048576, 0
56, 458183, 1, 1048576, 0
58, 434157, 1, 1048576, 0
61, 439074, 1, 1048576, 0
64, 312270, 1, 1048576, 0
67, 445210, 1, 1048576, 0
69, 459273, 1, 1048576, 0
71, 457635, 1, 1048576, 0
74, 442727, 1, 1048576, 0
76, 436465, 1, 1048576, 0
79, 452983, 1, 1048576, 0
82, 305410, 1, 1048576, 0
84, 455527, 1, 1048576, 0
87, 460242, 1, 1048576, 0
89, 441394, 1, 1048576, 0
92, 442263, 1, 1048576, 0
94, 444443, 1, 1048576, 0
98, 308909, 1, 1048576, 0
100, 456714, 1, 1048576, 0
102, 447902, 1, 1048576, 0
105, 435968, 1, 1048576, 0
107, 430019, 1, 1048576, 0
110, 433095, 1, 1048576, 0
112, 429907, 1, 1048576, 0
115, 448761, 1, 1048576, 0
117, 421727, 1, 1048576, 0
120, 413208, 1, 1048576, 0
122, 421520, 1, 1048576, 0
125, 436433, 1, 1048576, 0
127, 420077, 1, 1048576, 0
131, 314276, 1, 1048576, 0
133, 445645, 1, 1048576, 0
136, 430664, 1, 1048576, 0
138, 434381, 1, 1048576, 0
141, 442202, 1, 1048576, 0
143, 424347, 1, 1048576, 0
146, 447314, 1, 1048576, 0
148, 426232, 1, 1048576, 0
151, 412554, 1, 1048576, 0
153, 424925, 1, 1048576, 0
156, 426551, 1, 1048576, 0
158, 424717, 1, 1048576, 0
161, 454525, 1, 1048576, 0
164, 314163, 1, 1048576, 0
166, 432475, 1, 1048576, 0
169, 428478, 1, 1048576, 0
172, 420901, 1, 1048576, 0
174, 428038, 1, 1048576, 0
176, 445038, 1, 1048576, 0
179, 449382, 1, 1048576, 0
181, 429850, 1, 1048576, 0
184, 409328, 1, 1048576, 0
187, 422980, 1, 1048576, 0
189, 429139, 1, 1048576, 0
192, 437078, 1, 1048576, 0
194, 451104, 1, 1048576, 0
197, 302344, 1, 1048576, 0
200, 428397, 1, 1048576, 0
202, 432696, 1, 1048576, 0
205, 432818, 1, 1048576, 0
208, 414480, 1, 1048576, 0
210, 439870, 1, 1048576, 0
212, 426846, 1, 1048576, 0
215, 419885, 1, 1048576, 0
218, 424133, 1, 1048576, 0
220, 421129, 1, 1048576, 0
222, 447925, 1, 1048576, 0
225, 444603, 1, 1048576, 0
228, 351484, 1, 1048576, 0
230, 427495, 1, 1048576, 0
233, 440371, 1, 1048576, 0
235, 418876, 1, 1048576, 0
238, 444999, 1, 1048576, 0
240, 442414, 1, 1048576, 0
243, 440933, 1, 1048576, 0
245, 433255, 1, 1048576, 0
248, 450776, 1, 1048576, 0
251, 320609, 1, 1048576, 0
253, 439397, 1, 1048576, 0
256, 436221, 1, 1048576, 0
258, 442679, 1, 1048576, 0
261, 432555, 1, 1048576, 0
263, 451163, 1, 1048576, 0
266, 454566, 1, 1048576, 0
269, 306903, 1, 1048576, 0
271, 439623, 1, 1048576, 0
274, 433375, 1, 1048576, 0
276, 429076, 1, 1048576, 0
279, 447010, 1, 1048576, 0
281, 449642, 1, 1048576, 0
284, 433671, 1, 1048576, 0
286, 429169, 1, 1048576, 0
289, 437754, 1, 1048576, 0
292, 303135, 1, 1048576, 0
295, 451511, 1, 1048576, 0
297, 446341, 1, 1048576, 0
299, 435291, 1, 1048576, 0
302, 423256, 1, 1048576, 0
304, 426663, 1, 1048576, 0
307, 432270, 1, 1048576, 0
309, 443135, 1, 1048576, 0
312, 443680, 1, 1048576, 0
314, 432539, 1, 1048576, 0
317, 432530, 1, 1048576, 0
320, 300595, 1, 1048576, 0
323, 424968, 1, 1048576, 0
325, 447161, 1, 1048576, 0
328, 447330, 1, 1048576, 0
