fc stats:
221996 commits (426600 skipped):
	871 ineligible
	871 failed
	0 empty
Commit type breakdown:
	221996 fua
	0 fua+preflush
	0 multiblock
221996 numblks
221996 real_numblks
0 flushes
788 avg_commit_time
time breakdown:
	total: 313002407
	begin_time: 871346
	perform_time: 2621089
		lock_updates_time: 805686
		mark_inodes_committing: 26809
		flush_data_time: 155
		dentry_commit_time: 220079
		write_inodes_time: 587800
		tail_write_time: 584026
	wait_bufs_time: 307873245
Ineligible reasons:
"Extended attributes changed":	0
"Cross rename":	0
"Journal flag changed":	0
"Insufficient memory":	0
"Swap boot":	0
"Resize":	0
"Dir renamed":	0
"Falloc range op":	0
"Data journalling":	0
fsync: 
0,110105
1,95
2,68
3,21
4,85
5,336
6,373
7,341
8,438
9,387
10,359
11,351
12,421
13,510
14,482
15,391
16,369
17,330
18,282
19,262
20,225
21,265
22,347
23,424
24,434
25,405
26,401
27,437
28,444
29,416
30,400
31,421
32,482
33,394
34,410
35,396
36,413
37,376
38,442
39,394
40,399
41,400
42,345
43,374
44,372
45,355
46,314
47,340
48,321
49,348
50,311
51,315
52,299
53,301
54,307
55,296
56,329
57,333
58,324
59,325
60,304
61,355
62,341
63,328
64,351
65,358
66,329
67,315
68,357
69,303
70,287
71,340
72,332
73,318
74,288
75,289
76,283
77,298
78,291
79,283
80,280
81,286
82,289
83,265
84,262
85,263
86,286
87,277
88,267
89,236
90,256
91,282
92,254
93,242
94,281
95,281
96,271
97,272
98,270
99,269
100,260
101,247
102,290
103,285
104,281
105,260
106,265
107,289
108,285
109,272
110,270
111,272
112,277
113,230
114,284
115,304
116,297
117,280
118,270
119,274
120,283
121,273
122,313
123,274
124,287
125,280
126,269
127,273
128,285
129,283
130,299
131,312
132,285
133,258
134,266
135,306
136,283
137,303
138,270
139,300
140,284
141,310
142,280
143,272
144,277
145,293
146,309
147,253
148,263
149,276
150,264
151,265
152,293
153,289
154,281
155,250
156,249
157,261
158,267
159,278
160,252
161,290
162,271
163,286
164,248
165,272
166,236
167,242
168,241
169,252
170,218
171,228
172,227
173,237
174,250
175,252
176,243
177,246
178,274
179,246
180,233
181,229
182,276
183,252
184,246
185,230
186,217
187,235
188,254
189,221
190,227
191,207
192,227
193,246
194,259
195,238
196,220
197,231
198,241
199,268
200,237
201,236
202,207
203,205
204,214
205,205
206,216
207,229
208,245
209,242
210,246
211,195
212,230
213,219
214,236
215,201
216,215
217,224
218,222
219,217
220,208
221,196
222,213
223,237
224,209
225,204
226,213
227,209
228,226
229,212
230,213
231,206
232,224
233,224
234,212
235,197
236,206
237,194
238,206
239,198
240,183
241,205
242,178
243,198
244,205
245,210
246,200
247,196
248,220
249,231
250,199
251,192
252,194
253,220
254,241
255,196
256,199
257,189
258,176
259,217
260,212
261,192
262,183
263,204
264,164
265,208
266,196
267,209
268,201
269,203
270,210
271,193
272,189
273,196
274,216
275,217
276,212
277,196
278,186
279,193
280,196
281,203
282,217
283,207
284,223
285,215
286,204
287,216
288,229
289,236
290,181
291,237
292,236
293,223
294,211
295,234
296,243
297,242
298,240
299,235
300,207
301,236
302,234
303,251
304,233
305,253
306,244
307,257
308,236
309,241
310,257
311,259
312,262
313,254
314,274
315,286
316,306
317,287
318,279
319,301
320,315
321,312
322,337
323,347
324,332
325,369
326,369
327,376
328,366
329,395
330,405
331,387
332,425
333,443
334,451
335,448
336,474
337,494
338,538
339,521
340,567
341,550
342,584
343,582
344,628
345,624
346,684
347,648
348,674
349,745
350,742
351,699
352,737
353,783
354,797
355,822
356,849
357,926
358,894
359,868
360,917
361,881
362,964
363,983
364,942
365,986
366,1080
367,1047
368,1041
369,1069
370,1096
371,1100
372,1157
373,1181
374,1169
375,1152
376,1140
377,1224
378,1275
379,1206
380,1287
381,1361
382,1254
383,1316
384,1265
385,1354
386,1344
387,1408
388,1358
389,1381
390,1431
391,1462
392,1482
393,1399
394,1487
395,1465
396,1401
397,1434
