0,0,186857
1,0,141085
2,0,126808
3,0,126947
4,0,126783
5,0,127141
6,0,127225
7,0,126823
8,0,126618
9,0,126868
10,0,126655
11,0,126617
12,0,126872
13,0,126396
14,0,126783
15,0,126765
16,0,126678
17,0,126873
18,0,126771
19,0,126622
20,0,126986
21,0,126430
22,0,126654
23,0,126365
24,0,126691
25,0,127036
26,0,126688
27,0,126526
28,0,126441
29,0,126588
30,0,126712
31,0,126767
32,0,126547
33,0,126911
34,0,126987
35,0,126799
36,0,126549
37,0,126715
38,0,126520
39,0,119376
40,0,90913
41,0,91071
42,0,91033
43,0,90996
44,0,90571
45,0,90897
46,0,90961
47,0,90995
48,0,90910
49,0,90955
50,0,90884
51,0,90998
52,0,90958
53,0,120127
54,0,127534
55,0,127526
56,0,127662
57,0,127846
58,0,126985
59,0,127175
60,0,128611
61,0,127430
62,0,127586
63,0,127433
64,0,128266
65,0,128027
66,0,127536
67,0,127912
68,0,127173
69,0,128127
70,0,127283
71,0,127747
72,0,127515
73,0,128691
74,0,127611
75,0,128039
76,0,164921
77,0,186901
78,0,187047
79,0,186975
80,0,187260
81,0,186714
82,0,185517
83,0,186493
84,0,186450
85,0,186618
86,0,186538
87,0,186388
88,0,186510
89,0,186721
90,0,186798
91,0,186893
92,0,186768
93,0,186922
94,0,187018
95,0,186600
96,0,187069
97,0,186765
98,0,186883
99,0,186518
100,0,186772
101,0,186820
102,0,186942
103,0,186797
104,0,186781
105,0,185937
106,0,186511
107,0,186668
108,0,186736
109,0,186716
110,0,186575
111,0,186770
112,0,186470
113,0,186650
114,0,186607
115,0,186578
116,0,186607
117,0,186773
118,0,186631
119,0,186719
120,0,169798
