dbench version 4.00 - Copyright Andrew Tridgell 1999-2004

Running for 60 seconds with load 'benchmark/dbench/loadfiles/client.txt' and minimum warmup 12 secs
38 of 40 processes prepared for launch   0 sec
40 of 40 processes prepared for launch   0 sec
releasing clients
  36        71   125.80 MB/sec  warmup   1 sec  latency 158.126 ms
  40       127   113.02 MB/sec  warmup   2 sec  latency 200.802 ms
  40       206   108.04 MB/sec  warmup   3 sec  latency 105.615 ms
  40       278   103.98 MB/sec  warmup   4 sec  latency 100.506 ms
  40       357   102.43 MB/sec  warmup   5 sec  latency 83.771 ms
  40       426   100.36 MB/sec  warmup   6 sec  latency 102.577 ms
  40       500    99.49 MB/sec  warmup   7 sec  latency 99.318 ms
  40       578    99.07 MB/sec  warmup   8 sec  latency 162.555 ms
  40       694    94.20 MB/sec  warmup   9 sec  latency 249.842 ms
  40      1031    90.23 MB/sec  warmup  10 sec  latency 127.468 ms
  40      1365    91.17 MB/sec  warmup  11 sec  latency 207.856 ms
  40      2196    19.41 MB/sec  execute   1 sec  latency 64.568 ms
  40      2397    32.60 MB/sec  execute   2 sec  latency 125.433 ms
  40      2769    72.58 MB/sec  execute   3 sec  latency 104.665 ms
  40      2784    55.94 MB/sec  execute   4 sec  latency 1104.778 ms
  40      2784    44.75 MB/sec  execute   5 sec  latency 2104.918 ms
  40      2784    37.29 MB/sec  execute   6 sec  latency 3105.127 ms
  40      2784    31.96 MB/sec  execute   7 sec  latency 4105.301 ms
  40      2784    27.97 MB/sec  execute   8 sec  latency 5105.415 ms
  40      2784    24.86 MB/sec  execute   9 sec  latency 6105.598 ms
  40      2784    22.37 MB/sec  execute  10 sec  latency 7105.723 ms
  40      2784    20.34 MB/sec  execute  11 sec  latency 8105.930 ms
  40      2784    18.65 MB/sec  execute  12 sec  latency 9106.030 ms
  40      2784    17.21 MB/sec  execute  13 sec  latency 10106.218 ms
  40      2784    15.98 MB/sec  execute  14 sec  latency 11106.410 ms
  40      2784    14.92 MB/sec  execute  15 sec  latency 12106.638 ms
  40      2784    13.98 MB/sec  execute  16 sec  latency 13106.748 ms
  40      2784    13.16 MB/sec  execute  17 sec  latency 14106.907 ms
  40      2784    12.43 MB/sec  execute  18 sec  latency 15107.101 ms
  40      2784    11.78 MB/sec  execute  19 sec  latency 16107.226 ms
  40      2784    11.19 MB/sec  execute  20 sec  latency 17107.338 ms
  40      2784    10.65 MB/sec  execute  21 sec  latency 18107.529 ms
  40      2784    10.17 MB/sec  execute  22 sec  latency 19107.756 ms
  40      2784     9.73 MB/sec  execute  23 sec  latency 20108.003 ms
  40      2784     9.32 MB/sec  execute  24 sec  latency 21108.080 ms
  40      2784     8.95 MB/sec  execute  25 sec  latency 22108.217 ms
  40      2784     8.61 MB/sec  execute  26 sec  latency 23108.441 ms
  40      2784     8.29 MB/sec  execute  27 sec  latency 24108.659 ms
  40      2784     7.99 MB/sec  execute  28 sec  latency 25108.761 ms
  40      2784     7.72 MB/sec  execute  29 sec  latency 26109.008 ms
  40      3129    10.21 MB/sec  execute  30 sec  latency 26374.958 ms
  40      3366    11.79 MB/sec  execute  31 sec  latency 108.262 ms
