fc stats:
0 commits (0 skipped):
	0 ineligible
	0 failed
	0 empty
Commit type breakdown:
	0 fua
	0 fua+preflush
	0 multiblock
0 numblks
0 real_numblks
0 flushes
0 avg_commit_time
time breakdown:
	total: 0
	begin_time: 0
	perform_time: 0
		lock_updates_time: 0
		mark_inodes_committing: 0
		flush_data_time: 0
		dentry_commit_time: 0
		write_inodes_time: 0
		tail_write_time: 0
	wait_bufs_time: 0
Ineligible reasons:
"Extended attributes changed":	0
"Cross rename":	0
"Journal flag changed":	0
"Insufficient memory":	0
"Swap boot":	0
"Resize":	0
"Dir renamed":	0
"Falloc range op":	0
"Data journalling":	0
fsync: 
0,27
1,2
23,1
41,1
44,1
46,1
63,1
74,1
78,2
83,1
85,1
89,2
90,1
91,1
93,3
95,1
97,1
99,1
101,1
102,1
103,2
104,4
105,1
106,2
108,1
109,1
111,1
112,2
113,4
115,3
116,5
117,3
118,4
119,3
120,5
121,2
122,3
123,8
124,5
125,5
126,5
127,3
128,2
129,2
130,3
131,4
132,4
133,3
134,4
135,6
136,7
137,1
138,8
139,1
140,8
141,7
142,9
143,7
144,9
145,7
146,8
147,8
148,12
149,7
150,9
151,6
152,13
153,21
154,17
155,11
156,9
157,11
158,11
159,11
160,11
161,26
162,22
163,29
164,30
165,28
166,24
167,33
168,35
169,47
170,37
171,33
172,47
173,47
174,57
175,62
176,73
177,79
178,96
179,121
180,124
181,164
182,165
183,150
184,207
185,204
186,217
187,262
188,286
189,289
190,339
191,386
192,414
193,474
194,465
195,474
196,517
197,625
198,577
199,638
200,664
201,707
202,741
203,809
204,891
205,859
206,886
207,964
208,1006
209,1015
210,1014
211,1174
212,1092
213,1146
214,1176
215,1243
216,1289
217,1257
218,1241
219,1321
220,1409
221,1300
222,1458
223,1496
224,1492
225,1468
226,1513
227,1626
228,1612
229,1668
230,1600
231,1651
232,1742
233,1746
234,1781
235,1781
236,1744
237,1823
238,1792
239,1872
240,1919
241,1871
242,1943
243,1984
244,1992
245,1990
246,2045
247,2111
248,2144
249,2148
250,2186
251,2282
252,2238
253,2303
254,2339
255,2376
256,2447
257,2467
258,2580
259,2474
260,2588
261,2671
262,2695
263,2765
264,2854
265,2784
266,2891
267,2916
268,3049
269,3056
270,3240
271,3347
272,3438
273,3386
274,3607
275,3511
276,3719
277,3821
278,3973
279,3819
280,3925
281,4213
282,4232
283,4303
284,4329
285,4538
286,4696
287,4727
288,4823
289,4921
290,5002
291,5092
292,5309
293,5333
294,5368
295,5443
296,5612
297,5737
298,5753
299,6164
300,6147
301,6029
302,6313
303,6405
304,6516
305,6574
306,6691
307,6710
308,6645
309,6865
310,6981
311,7032
312,7182
313,7010
314,7383
315,7235
316,7350
317,7275
318,7417
319,7416
320,7539
321,7530
322,7634
323,7591
324,7589
325,7527
326,7681
327,7481
328,7694
329,7667
330,7666
331,7630
332,7702
333,7742
334,7739
335,7760
336,7824
337,7636
338,7820
339,7793
340,7681
341,7829
342,7705
343,7786
344,7618
345,7748
346,7680
347,7680
348,7669
349,7813
350,7674
351,7801
352,7720
353,7657
354,7786
355,7788
356,7629
357,7749
358,7508
359,7712
360,7654
361,7535
362,7685
363,7511
364,7441
365,7548
366,7564
367,7389
368,7435
369,7192
370,7343
371,7287
372,7191
373,7171
374,7015
375,7159
376,7011
377,6995
378,6920
379,6849
380,6816
381,6602
382,6772
383,6573
384,6557
385,6371
386,6430
387,6329
388,6336
389,6460
390,6196
391,6431
392,6295
393,6236
394,6082
395,6103
396,6142
397,6192
398,6037
399,6094
400,6039
401,6128
402,6129
403,6190
404,5919
405,6076
406,6120
407,6134
408,6113
409,6073
410,6180
411,6240
412,6293
413,6274
414,6295
415,6395
416,6306
417,6251
418,6429
419,6207
420,6412
421,6391
422,6391
423,6416
424,6259
425,6245
426,6133
427,6271
428,5967
429,5963
430,5952
431,5771
432,5838
433,5797
434,5553
435,5474
436,5385
437,5375
438,5195
439,5231
440,4975
441,4939
442,4738
443,4855
444,4586
445,4475
446,4366
447,4374
448,4194
449,4114
450,3984
451,3990
452,3897
453,3697
454,3697
455,3632
456,3535
457,3496
458,3556
459,3530
460,3235
461,3274
462,3058
463,3057
464,3053
465,2956
466,3015
467,2899
468,2970
469,2796
470,2873
471,2787
472,2756
473,2659
474,2542
475,2665
476,2528
477,2516
478,2532
479,2409
480,2487
481,2334
482,2376
483,2292
484,2268
485,2250
486,2207
487,2098
488,2119
489,2150
490,2111
491,2116
492,1989
493,2007
494,1983
495,1982
496,1897
497,1792
498,1878
499,1789
500,1783
501,1726
502,1712
503,1645
504,1658
505,1583
506,1579
507,1558
508,1576
509,1593
510,1557
511,1462
512,1490
513,1508
514,1414
515,1469
516,1423
517,1409
518,1422
519,1324
520,1300
521,1371
522,1300
523,1236
524,1258
525,1239
526,1213
527,1225
528,1183
529,1182
530,1191
531,1150
532,1028
533,1036
534,1099
535,1097
536,1077
537,1103
538,985
539,1057
540,1005
541,988
542,952
543,935
544,947
545,974
546,916
547,929
548,862
549,907
550,903
551,873
552,843
553,866
554,835
555,818
556,814
557,799
558,830
559,773
560,789
561,775
562,824
563,820
564,739
565,694
566,738
567,734
568,672
569,756
570,687
571,702
572,693
573,633
574,642
575,640
576,654
577,609
578,592
579,618
580,604
581,584
582,604
583,604
584,612
585,537
586,550
587,509
588,503
589,539
590,497
591,488
592,503
593,486
594,475
595,468
596,426
597,452
598,434
599,434
600,430
601,438
602,423
603,398
604,393
605,331
606,383
607,362
608,414
609,367
610,372
611,349
612,364
613,364
614,346
615,372
616,372
617,388
618,375
619,333
620,329
621,340
622,332
623,332
624,306
625,333
626,328
627,320
628,311
629,314
630,315
631,304
632,340
633,298
634,313
635,307
636,308
637,297
638,311
639,301
640,288
641,279
642,311
643,265
644,263
645,269
646,257
647,288
648,283
649,268
650,273
651,277
652,236
653,231
654,241
655,226
656,253
657,252
658,260
659,206
660,239
661,218
662,223
663,224
664,211
665,223
666,212
667,199
668,218
669,204
670,222
671,201
672,215
673,207
674,224
675,168
676,181
677,167
678,167
679,165
680,175
681,177
682,175
683,133
684,169
685,142
686,157
687,140
688,136
689,143
690,167
691,148
692,133
693,153
694,142
695,149
696,128
697,117
698,111
699,134
700,150
701,110
702,132
703,131
704,120
705,116
706,128
707,105
708,122
709,101
710,128
711,144
712,111
713,120
714,119
715,126
716,94
717,113
718,94
719,100
720,98
721,97
722,96
723,99
724,82
725,102
726,97
727,110
728,88
729,91
730,88
731,80
732,91
733,93
734,72
735,85
736,80
737,79
738,79
739,75
740,72
741,82
742,82
743,67
744,86
745,82
746,69
747,72
748,63
749,61
750,74
751,69
752,68
753,72
754,64
755,68
756,67
757,56
758,51
759,38
760,60
761,62
762,58
763,43
764,56
765,36
766,44
767,48
768,39
769,32
770,39
771,46
772,36
773,38
774,42
775,45
776,24
777,35
778,37
779,25
780,31
781,31
782,33
783,24
784,32
785,33
786,22
787,30
788,38
789,31
790,25
791,27
792,27
793,33
794,34
795,27
796,27
797,21
798,22
799,27
800,26
801,29
802,20
803,31
804,27
805,36
806,20
807,21
808,25
809,26
810,26
811,29
812,31
813,23
814,18
815,22
816,25
817,20
818,25
819,17
820,26
821,24
822,8
823,19
824,24
825,17
826,16
827,18
828,22
829,18
830,21
831,18
832,16
833,23
834,12
835,12
836,12
837,15
838,21
839,15
840,20
841,17
842,11
843,12
844,15
845,8
846,6
847,8
848,8
849,6
850,11
851,5
852,7
853,6
854,11
855,9
856,6
