fc stats:
321089 commits (352704 skipped):
	5097 ineligible
	5097 failed
	0 empty
Commit type breakdown:
	321089 fua
	0 fua+preflush
	0 multiblock
321089 numblks
321089 real_numblks
321089 flushes
147 avg_commit_time
time breakdown:
	total: 57593489
	begin_time: 639045
	perform_time: 3589887
		lock_updates_time: 1182917
		mark_inodes_committing: 83788
		flush_data_time: 258
		dentry_commit_time: 277270
		write_inodes_time: 731865
		tail_write_time: 805048
	wait_bufs_time: 51955811
Ineligible reasons:
"Extended attributes changed":	0
"Cross rename":	0
"Journal flag changed":	0
"Insufficient memory":	0
"Swap boot":	0
"Resize":	0
"Dir renamed":	0
"Falloc range op":	0
"Data journalling":	0
fsync: 
0,168332
1,264
2,88
3,57
4,107
5,319
6,517
7,660
8,682
9,757
10,749
11,766
12,805
13,840
14,880
15,917
16,892
17,822
18,941
19,907
20,942
21,917
22,902
23,907
24,940
25,951
26,934
27,961
28,893
29,938
30,923
31,910
32,899
33,939
34,980
35,989
36,951
37,961
38,954
39,930
40,1000
41,958
42,928
43,991
44,1030
45,997
46,1012
47,920
48,959
49,961
50,917
51,950
52,974
53,987
54,1080
55,980
56,1028
57,1055
58,973
59,1080
60,1059
61,1116
62,1066
63,1099
64,1040
65,1109
66,1112
67,1103
68,1117
69,1104
70,1162
71,1185
72,1391
73,1877
74,2480
75,2485
76,2135
77,2151
78,2390
79,3082
80,3227
81,3478
82,3537
83,3692
84,3865
85,3994
86,4309
87,4419
88,4660
89,4883
90,5042
91,5328
92,5464
93,5498
94,5684
95,5814
96,5699
97,5857
98,5811
99,5615
100,5669
101,5638
102,5775
103,5568
104,5563
105,5537
106,5496
107,5385
108,5420
109,5305
110,5385
111,5287
112,5109
113,5170
114,5268
115,5141
116,4970
117,5037
118,4999
119,4945
120,4993
121,4861
122,4895
123,4886
124,4926
125,4682
126,4783
127,4688
128,4740
129,4693
130,4585
131,4696
132,4540
133,4479
134,4389
135,4228
136,4212
137,4162
138,4057
139,4007
140,3822
141,3762
142,3595
143,3439
144,3418
145,3270
146,3021
147,2923
148,2868
149,2766
150,2616
151,2415
152,2408
153,2248
154,2079
155,2126
156,1951
157,1837
158,1785
159,1705
160,1659
161,1583
162,1494
163,1451
164,1396
165,1288
166,1183
167,1189
168,1053
169,1073
170,995
171,930
172,906
173,916
174,874
175,790
176,731
177,779
178,735
179,722
180,700
181,692
182,659
183,599
184,587
185,533
186,524
187,526
188,506
189,463
190,518
191,495
192,447
193,444
194,435
195,394
196,402
197,371
198,369
199,339
200,326
201,332
202,321
203,298
204,279
205,314
206,271
207,280
208,274
209,257
210,242
211,207
212,216
213,220
214,202
215,211
216,187
217,195
218,207
219,185
220,172
221,204
222,178
223,162
224,171
225,158
226,138
227,164
228,157
229,149
230,126
231,152
232,137
233,114
234,136
235,120
236,129
237,113
238,123
239,108
240,103
241,106
242,102
243,118
244,98
245,99
246,86
247,90
248,98
249,78
250,88
251,89
252,84
253,88
254,81
255,88
256,62
257,77
258,71
259,55
260,68
261,89
262,82
263,68
264,76
265,65
266,48
267,58
268,63
269,61
270,60
271,51
272,61
273,54
274,53
275,49
276,55
277,47
278,40
279,59
280,48
281,46
282,43
283,50
284,54
285,46
286,48
287,42
288,53
289,36
290,41
291,47
292,55
293,45
294,44
295,55
296,48
297,50
298,51
299,47
300,55
301,41
302,51
303,43
304,36
305,50
306,45
307,44
308,43
309,46
310,67
311,42
312,49
313,37
314,49
315,45
316,53
317,39
318,43
319,44
320,42
321,47
322,32
323,34
324,39
325,53
326,40
327,43
328,41
329,43
330,53
331,35
332,38
333,53
334,46
335,48
336,44
337,41
338,50
339,36
340,49
341,50
342,36
343,42
344,46
345,47
346,38
347,38
348,36
349,38
350,37
351,44
352,43
353,41
354,34
355,44
356,33
357,33
358,40
359,38
360,38
361,37
362,25
363,29
364,32
365,34
366,34
367,37
368,22
369,31
370,35
371,30
372,36
373,39
374,36
375,20
376,29
377,37
378,29
379,22
