0,103070,0
1,103096,0
2,104075,0
3,109285,0
4,103105,0
5,102943,0
6,103093,0
7,106519,0
8,103118,0
9,103017,0
10,103071,0
11,103011,0
12,103094,0
13,103031,0
14,103051,0
15,102950,0
16,103065,0
17,103074,0
18,62402,0
19,51421,0
20,51369,0
21,70921,0
22,87344,0
23,84241,0
24,85856,0
25,86946,0
26,67925,0
27,51344,0
28,51329,0
29,51368,0
30,51373,0
31,51297,0
32,51414,0
33,51352,0
34,51374,0
35,51291,0
36,51370,0
37,64954,0
38,91186,0
39,84977,0
40,79211,0
41,70919,0
42,83010,0
43,84281,0
44,78416,0
45,72305,0
46,79364,0
47,86125,0
48,79285,0
49,85168,0
50,87221,0
51,71092,0
52,88044,0
53,84719,0
54,61194,0
55,69923,0
56,67195,0
57,69953,0
58,69673,0
59,64950,0
60,65837,0
61,66968,0
62,50989,0
63,64730,0
64,69613,0
65,51414,0
66,51326,0
67,51276,0
68,137958,0
69,65528,0
70,96652,0
71,109437,0
72,109671,0
73,102984,0
74,109631,0
75,110836,0
76,116446,0
77,109714,0
78,110686,0
79,109369,0
80,109338,0
81,108904,0
82,109701,0
83,109729,0
84,109428,0
85,109555,0
86,111105,0
87,109649,0
88,109932,0
89,109333,0
90,109910,0
91,109753,0
92,108998,0
93,109612,0
94,102984,0
95,109646,0
96,109610,0
97,109717,0
98,109469,0
99,109723,0
100,109495,0
101,109555,0
102,109968,0
103,109559,0
104,109653,0
105,109265,0
106,109941,0
107,110487,0
108,109408,0
109,109595,0
110,109579,0
111,109308,0
112,109487,0
113,109592,0
114,109604,0
115,109622,0
116,110043,0
117,109872,0
118,109387,0
119,109816,0
120,102058,0
