0, 219334, 0, 1048576, 0
0, 224876, 0, 1048576, 0
0, 220085, 0, 1048576, 0
6, 175797, 0, 1048576, 0
6, 169676, 0, 1048576, 0
6, 162313, 0, 1048576, 0
6, 168187, 0, 1048576, 0
11, 214872, 0, 1048576, 0
11, 235163, 0, 1048576, 0
11, 226872, 0, 1048576, 0
11, 223454, 0, 1048576, 0
17, 173956, 0, 1048576, 0
17, 170836, 0, 1048576, 0
17, 161935, 0, 1048576, 0
18, 154157, 0, 1048576, 0
23, 175281, 0, 1048576, 0
23, 178151, 0, 1048576, 0
23, 190130, 0, 1048576, 0
23, 201691, 0, 1048576, 0
28, 194448, 0, 1048576, 0
29, 178373, 0, 1048576, 0
29, 180662, 0, 1048576, 0
29, 176295, 0, 1048576, 0
34, 202246, 0, 1048576, 0
34, 181006, 0, 1048576, 0
34, 194151, 0, 1048576, 0
34, 196952, 0, 1048576, 0
40, 175077, 0, 1048576, 0
40, 174653, 0, 1048576, 0
40, 174018, 0, 1048576, 0
40, 175847, 0, 1048576, 0
45, 198257, 0, 1048576, 0
45, 196489, 0, 1048576, 0
45, 206217, 0, 1048576, 0
46, 200354, 0, 1048576, 0
51, 171357, 0, 1048576, 0
51, 169896, 0, 1048576, 0
52, 171180, 0, 1048576, 0
52, 173214, 0, 1048576, 0
57, 206200, 0, 1048576, 0
57, 201824, 0, 1048576, 0
57, 184161, 0, 1048576, 0
57, 182071, 0, 1048576, 0
62, 182559, 0, 1048576, 0
62, 177736, 0, 1048576, 0
63, 198893, 0, 1048576, 0
63, 202583, 0, 1048576, 0
69, 169251, 0, 1048576, 0
69, 164158, 0, 1048576, 0
69, 160209, 0, 1048576, 0
69, 158974, 0, 1048576, 0
74, 226322, 0, 1048576, 0
74, 215010, 0, 1048576, 0
74, 227503, 0, 1048576, 0
74, 231580, 0, 1048576, 0
80, 171671, 0, 1048576, 0
80, 171336, 0, 1048576, 0
80, 169293, 0, 1048576, 0
80, 166806, 0, 1048576, 0
85, 215232, 0, 1048576, 0
85, 213081, 0, 1048576, 0
85, 221807, 0, 1048576, 0
85, 213425, 0, 1048576, 0
91, 170593, 0, 1048576, 0
91, 167889, 0, 1048576, 0
91, 169768, 0, 1048576, 0
91, 166576, 0, 1048576, 0
97, 175285, 0, 1048576, 0
97, 166639, 0, 1048576, 0
97, 169556, 0, 1048576, 0
97, 171162, 0, 1048576, 0
102, 213244, 0, 1048576, 0
102, 228186, 0, 1048576, 0
102, 225249, 0, 1048576, 0
102, 219763, 0, 1048576, 0
108, 159753, 0, 1048576, 0
109, 163703, 0, 1048576, 0
109, 155922, 0, 1048576, 0
109, 156350, 0, 1048576, 0
113, 225207, 0, 1048576, 0
113, 231434, 0, 1048576, 0
113, 223895, 0, 1048576, 0
113, 234251, 0, 1048576, 0
120, 155552, 0, 1048576, 0
120, 152985, 0, 1048576, 0
120, 152649, 0, 1048576, 0
120, 152410, 0, 1048576, 0
125, 231130, 0, 1048576, 0
125, 221116, 0, 1048576, 0
125, 230999, 0, 1048576, 0
125, 230482, 0, 1048576, 0
131, 167151, 0, 1048576, 0
131, 163483, 0, 1048576, 0
131, 168800, 0, 1048576, 0
131, 167316, 0, 1048576, 0
137, 186411, 0, 1048576, 0
137, 181616, 0, 1048576, 0
137, 182119, 0, 1048576, 0
137, 180355, 0, 1048576, 0
142, 204084, 0, 1048576, 0
142, 199892, 0, 1048576, 0
142, 204896, 0, 1048576, 0
142, 200361, 0, 1048576, 0
148, 178699, 0, 1048576, 0
148, 169733, 0, 1048576, 0
148, 167842, 0, 1048576, 0
148, 166073, 0, 1048576, 0
154, 175050, 0, 1048576, 0
154, 182826, 0, 1048576, 0
154, 185424, 0, 1048576, 0
154, 185098, 0, 1048576, 0
159, 205310, 0, 1048576, 0
159, 200495, 0, 1048576, 0
159, 196018, 0, 1048576, 0
159, 196890, 0, 1048576, 0
165, 183433, 0, 1048576, 0
165, 174556, 0, 1048576, 0
165, 185353, 0, 1048576, 0
165, 183902, 0, 1048576, 0
170, 205658, 0, 1048576, 0
170, 202987, 0, 1048576, 0
170, 206803, 0, 1048576, 0
171, 192181, 0, 1048576, 0
176, 178266, 0, 1048576, 0
176, 174864, 0, 1048576, 0
176, 172795, 0, 1048576, 0
176, 185815, 0, 1048576, 0
182, 169181, 0, 1048576, 0
182, 168925, 0, 1048576, 0
182, 170729, 0, 1048576, 0
183, 170645, 0, 1048576, 0
187, 215678, 0, 1048576, 0
187, 213440, 0, 1048576, 0
187, 218045, 0, 1048576, 0
187, 213403, 0, 1048576, 0
193, 175832, 0, 1048576, 0
193, 175437, 0, 1048576, 0
194, 175059, 0, 1048576, 0
194, 169129, 0, 1048576, 0
199, 166099, 0, 1048576, 0
200, 161580, 0, 1048576, 0
200, 155830, 0, 1048576, 0
200, 154298, 0, 1048576, 0
204, 219923, 0, 1048576, 0
204, 227694, 0, 1048576, 0
205, 246435, 0, 1048576, 0
205, 244293, 0, 1048576, 0
211, 157834, 0, 1048576, 0
211, 153460, 0, 1048576, 0
212, 150670, 0, 1048576, 0
213, 130680, 0, 1048576, 0
216, 218601, 0, 1048576, 0
216, 226848, 0, 1048576, 0
216, 240646, 0, 1048576, 0
216, 300552, 0, 1048576, 0
222, 161839, 0, 1048576, 0
222, 159088, 0, 1048576, 0
223, 153084, 0, 1048576, 0
223, 146506, 0, 1048576, 0
227, 214491, 0, 1048576, 0
227, 207805, 0, 1048576, 0
228, 233090, 0, 1048576, 0
228, 237621, 0, 1048576, 0
233, 181072, 0, 1048576, 0
234, 174935, 0, 1048576, 0
234, 169269, 0, 1048576, 0
234, 167995, 0, 1048576, 0
238, 220210, 0, 1048576, 0
238, 202025, 0, 1048576, 0
239, 211621, 0, 1048576, 0
239, 224617, 0, 1048576, 0
244, 176042, 0, 1048576, 0
245, 171022, 0, 1048576, 0
245, 169965, 0, 1048576, 0
245, 171758, 0, 1048576, 0
250, 176376, 0, 1048576, 0
251, 175674, 0, 1048576, 0
251, 174149, 0, 1048576, 0
251, 172303, 0, 1048576, 0
255, 204538, 0, 1048576, 0
255, 212228, 0, 1048576, 0
256, 213750, 0, 1048576, 0
256, 208912, 0, 1048576, 0
261, 178583, 0, 1048576, 0
262, 170827, 0, 1048576, 0
262, 171580, 0, 1048576, 0
262, 167117, 0, 1048576, 0
267, 183811, 0, 1048576, 0
267, 174194, 0, 1048576, 0
268, 181378, 0, 1048576, 0
268, 186476, 0, 1048576, 0
273, 196789, 0, 1048576, 0
273, 194726, 0, 1048576, 0
273, 184599, 0, 1048576, 0
274, 175907, 0, 1048576, 0
278, 185427, 0, 1048576, 0
278, 183811, 0, 1048576, 0
279, 208085, 0, 1048576, 0
279, 196978, 0, 1048576, 0
285, 166810, 0, 1048576, 0
285, 165839, 0, 1048576, 0
285, 166584, 0, 1048576, 0
285, 166352, 0, 1048576, 0
290, 221751, 0, 1048576, 0
290, 221259, 0, 1048576, 0
290, 221453, 0, 1048576, 0
290, 219858, 0, 1048576, 0
296, 174168, 0, 1048576, 0
296, 172640, 0, 1048576, 0
296, 173958, 0, 1048576, 0
296, 173891, 0, 1048576, 0
302, 156733, 0, 1048576, 0
303, 147495, 0, 1048576, 0
303, 150343, 0, 1048576, 0
304, 131557, 0, 1048576, 0
307, 221120, 0, 1048576, 0
307, 235435, 0, 1048576, 0
308, 294616, 0, 1048576, 0
308, 226611, 0, 1048576, 0
312, 198896, 0, 1048576, 0
313, 183995, 0, 1048576, 0
313, 185260, 0, 1048576, 0
314, 175978, 0, 1048576, 0
318, 196655, 0, 1048576, 0
318, 175388, 0, 1048576, 0
319, 200903, 0, 1048576, 0
319, 207261, 0, 1048576, 0
324, 178425, 0, 1048576, 0
325, 165689, 0, 1048576, 0
325, 162106, 0, 1048576, 0
325, 163562, 0, 1048576, 0
329, 210207, 0, 1048576, 0
329, 230059, 0, 1048576, 0
330, 230354, 0, 1048576, 0
330, 227719, 0, 1048576, 0
335, 171723, 0, 1048576, 0
