0,0,189211
1,0,189362
2,0,134485
3,0,105668
4,0,92593
5,0,120171
6,0,118606
7,0,92533
8,0,92584
9,0,105426
10,0,105229
11,0,92497
12,0,92603
13,0,92728
14,0,92526
15,0,92516
16,0,103161
17,0,92554
18,0,92640
19,0,92522
20,0,109378
21,0,92611
22,0,92590
23,0,92547
24,0,92354
25,0,92465
26,0,92666
27,0,120459
28,0,92320
29,0,92675
30,0,92573
31,0,115225
32,0,92765
33,0,92641
34,0,92151
35,0,92724
36,0,92765
37,0,92637
38,0,92638
39,0,92722
40,0,92776
41,0,112973
42,0,92644
43,0,92699
44,0,92627
45,0,92712
46,0,92506
47,0,92607
48,0,92701
49,0,92627
50,0,92849
51,0,92689
52,0,92660
53,0,92227
54,0,118845
55,0,188616
56,0,187332
57,0,187675
58,0,187827
59,0,188036
60,0,187624
61,0,187915
62,0,187586
63,0,187763
64,0,187832
65,0,188347
66,0,188010
67,0,188327
68,0,187984
69,0,188024
70,0,188072
71,0,190587
72,0,188299
73,0,187444
74,0,187760
75,0,188005
76,0,187685
77,0,187696
78,0,188023
79,0,188133
80,0,187943
81,0,187383
82,0,187612
83,0,187288
84,0,187877
85,0,192175
86,0,188146
87,0,188706
88,0,188982
89,0,188924
90,0,189123
91,0,188186
92,0,188395
93,0,188713
94,0,188053
95,0,188823
96,0,188684
97,0,189129
98,0,188238
99,0,189085
100,0,189056
101,0,189157
102,0,197957
103,0,188718
104,0,187882
105,0,188255
106,0,189280
107,0,188341
108,0,188807
109,0,188138
110,0,188438
111,0,188451
112,0,188284
113,0,190495
114,0,187926
115,0,187975
116,0,188351
117,0,188540
118,0,188264
119,0,188299
120,0,193898
