dbench version 4.00 - Copyright Andrew Tridgell 1999-2004

Running for 60 seconds with load 'benchmark/dbench/loadfiles/client.txt' and minimum warmup 12 secs
38 of 40 processes prepared for launch   0 sec
40 of 40 processes prepared for launch   0 sec
releasing clients
  35        71   126.05 MB/sec  warmup   1 sec  latency 412.190 ms
  40       116   104.66 MB/sec  warmup   2 sec  latency 631.070 ms
  40       158    88.28 MB/sec  warmup   3 sec  latency 240.602 ms
  40       201    79.73 MB/sec  warmup   4 sec  latency 210.844 ms
  40       242    73.93 MB/sec  warmup   5 sec  latency 239.502 ms
  40       283    70.36 MB/sec  warmup   6 sec  latency 302.005 ms
  40       328    68.15 MB/sec  warmup   7 sec  latency 200.928 ms
  40       368    65.74 MB/sec  warmup   8 sec  latency 216.214 ms
  40       409    64.30 MB/sec  warmup   9 sec  latency 251.775 ms
  40       448    62.97 MB/sec  warmup  10 sec  latency 243.363 ms
  40       491    62.35 MB/sec  warmup  11 sec  latency 286.312 ms
  40       585    46.98 MB/sec  execute   1 sec  latency 223.657 ms
  40       684    52.63 MB/sec  execute   2 sec  latency 221.318 ms
  40       865    41.38 MB/sec  execute   3 sec  latency 123.260 ms
  40      1045    41.21 MB/sec  execute   4 sec  latency 127.458 ms
  40      1189    36.24 MB/sec  execute   5 sec  latency 96.027 ms
  40      1439    48.72 MB/sec  execute   6 sec  latency 82.568 ms
  40      1629    43.82 MB/sec  execute   7 sec  latency 69.537 ms
  40      1908    39.57 MB/sec  execute   8 sec  latency 61.318 ms
  40      2137    36.79 MB/sec  execute   9 sec  latency 83.749 ms
  40      2306    36.13 MB/sec  execute  10 sec  latency 165.324 ms
  40      2428    35.18 MB/sec  execute  11 sec  latency 116.550 ms
  40      2635    38.03 MB/sec  execute  12 sec  latency 100.495 ms
  40      2784    41.42 MB/sec  execute  13 sec  latency 1006.724 ms
  40      2784    38.46 MB/sec  execute  14 sec  latency 2006.817 ms
  40      2784    35.90 MB/sec  execute  15 sec  latency 3006.921 ms
  40      2784    33.65 MB/sec  execute  16 sec  latency 4007.033 ms
