0,0,186738
1,0,168205
2,0,90677
3,0,104213
4,0,90952
5,0,90985
6,0,90855
7,0,118890
8,0,90704
9,0,90946
10,0,90912
11,0,102990
12,0,129852
13,0,120221
14,0,105796
15,0,153970
16,0,91021
17,0,90950
18,0,92172
19,0,91024
20,0,90908
21,0,99296
22,0,90987
23,0,90923
24,0,90958
25,0,91007
26,0,90964
27,0,91115
28,0,90963
29,0,102982
30,0,90992
31,0,90885
32,0,90714
33,0,90877
34,0,90985
35,0,90958
36,0,90988
37,0,90955
38,0,90955
39,0,90967
40,0,101905
41,0,91003
42,0,90632
43,0,90947
44,0,90873
45,0,90662
46,0,91036
47,0,107059
48,0,126446
49,0,126567
50,0,126532
51,0,126456
52,0,126473
53,0,126456
54,0,126456
55,0,126496
56,0,111467
57,0,168290
58,0,186632
59,0,186622
60,0,186475
61,0,186681
62,0,185860
63,0,186822
64,0,186646
65,0,186670
66,0,186791
67,0,186454
68,0,186565
69,0,186664
70,0,186607
71,0,186609
72,0,186694
73,0,185740
74,0,186782
75,0,186475
76,0,186630
77,0,186604
78,0,186602
79,0,186796
80,0,186649
81,0,186728
82,0,193328
83,0,186520
84,0,193384
85,0,193804
86,0,186684
87,0,186848
88,0,186738
89,0,186534
90,0,186784
91,0,186590
92,0,186716
93,0,186617
94,0,186619
95,0,186624
96,0,186847
97,0,186684
98,0,186766
99,0,186480
100,0,186658
101,0,186637
102,0,186523
103,0,186663
104,0,186589
105,0,186655
106,0,186762
107,0,186657
108,0,186549
109,0,186605
110,0,186855
111,0,186664
112,0,186601
113,0,186751
114,0,186650
115,0,186674
116,0,186586
117,0,186615
118,0,186773
119,0,186531
120,0,163080
